id_kelurahan,nama_kelurahan,kecamatan,tahun,bulan,label_risiko,elevasi,jarak_sungai,curah_hujan_lokal,tata_guna_lahan,kualitas_drainase,pengaruh_pasang,kepadatan_penduduk,jenis_tanah,curah_hujan_bulanan,pasang_maks_muara,musim,pasang_trisakti,debit_barito,debit_martapura,curah_hujan_hulu
21,Kelayan Luar,Banjarmasin Tengah,2015,10,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
21,Kelayan Luar,Banjarmasin Tengah,2015,11,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
21,Kelayan Luar,Banjarmasin Tengah,2015,12,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
22,Sungai Baru,Banjarmasin Tengah,2015,1,3,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
22,Sungai Baru,Banjarmasin Tengah,2015,2,3,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
22,Sungai Baru,Banjarmasin Tengah,2015,3,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
22,Sungai Baru,Banjarmasin Tengah,2015,4,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
22,Sungai Baru,Banjarmasin Tengah,2015,5,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
22,Sungai Baru,Banjarmasin Tengah,2015,6,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
22,Sungai Baru,Banjarmasin Tengah,2015,7,3,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
22,Sungai Baru,Banjarmasin Tengah,2015,8,3,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
22,Sungai Baru,Banjarmasin Tengah,2015,9,3,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
22,Sungai Baru,Banjarmasin Tengah,2015,10,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
22,Sungai Baru,Banjarmasin Tengah,2015,11,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
22,Sungai Baru,Banjarmasin Tengah,2015,12,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
23,Pelambuan,Banjarmasin Barat,2015,1,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
23,Pelambuan,Banjarmasin Barat,2015,2,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
23,Pelambuan,Banjarmasin Barat,2015,3,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
23,Pelambuan,Banjarmasin Barat,2015,4,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
23,Pelambuan,Banjarmasin Barat,2015,5,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
23,Pelambuan,Banjarmasin Barat,2015,6,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
23,Pelambuan,Banjarmasin Barat,2015,7,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
23,Pelambuan,Banjarmasin Barat,2015,8,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
23,Pelambuan,Banjarmasin Barat,2015,9,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
23,Pelambuan,Banjarmasin Barat,2015,10,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
23,Pelambuan,Banjarmasin Barat,2015,11,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
23,Pelambuan,Banjarmasin Barat,2015,12,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
24,Telaga Biru,Banjarmasin Barat,2015,1,3,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
24,Telaga Biru,Banjarmasin Barat,2015,2,3,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
24,Telaga Biru,Banjarmasin Barat,2015,3,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
24,Telaga Biru,Banjarmasin Barat,2015,4,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
24,Telaga Biru,Banjarmasin Barat,2015,5,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
24,Telaga Biru,Banjarmasin Barat,2015,6,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
24,Telaga Biru,Banjarmasin Barat,2015,7,3,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
24,Telaga Biru,Banjarmasin Barat,2015,8,3,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
24,Telaga Biru,Banjarmasin Barat,2015,9,3,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
24,Telaga Biru,Banjarmasin Barat,2015,10,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
24,Telaga Biru,Banjarmasin Barat,2015,11,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
24,Telaga Biru,Banjarmasin Barat,2015,12,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
25,Telawang,Banjarmasin Barat,2015,1,3,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
25,Telawang,Banjarmasin Barat,2015,2,3,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
25,Telawang,Banjarmasin Barat,2015,3,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
25,Telawang,Banjarmasin Barat,2015,4,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
25,Telawang,Banjarmasin Barat,2015,5,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
25,Telawang,Banjarmasin Barat,2015,6,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
25,Telawang,Banjarmasin Barat,2015,7,3,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
25,Telawang,Banjarmasin Barat,2015,8,3,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
25,Telawang,Banjarmasin Barat,2015,9,3,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
25,Telawang,Banjarmasin Barat,2015,10,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
25,Telawang,Banjarmasin Barat,2015,11,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
25,Telawang,Banjarmasin Barat,2015,12,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
26,Kuin Selatan,Banjarmasin Barat,2015,1,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
26,Kuin Selatan,Banjarmasin Barat,2015,2,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
26,Kuin Selatan,Banjarmasin Barat,2015,3,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
26,Kuin Selatan,Banjarmasin Barat,2015,4,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
26,Kuin Selatan,Banjarmasin Barat,2015,5,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
26,Kuin Selatan,Banjarmasin Barat,2015,6,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
26,Kuin Selatan,Banjarmasin Barat,2015,7,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
26,Kuin Selatan,Banjarmasin Barat,2015,8,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
26,Kuin Selatan,Banjarmasin Barat,2015,9,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
26,Kuin Selatan,Banjarmasin Barat,2015,10,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
26,Kuin Selatan,Banjarmasin Barat,2015,11,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
26,Kuin Selatan,Banjarmasin Barat,2015,12,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
27,Kuin Cerucuk,Banjarmasin Barat,2015,1,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
27,Kuin Cerucuk,Banjarmasin Barat,2015,2,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
27,Kuin Cerucuk,Banjarmasin Barat,2015,3,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
27,Kuin Cerucuk,Banjarmasin Barat,2015,4,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
27,Kuin Cerucuk,Banjarmasin Barat,2015,5,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
27,Kuin Cerucuk,Banjarmasin Barat,2015,6,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
27,Kuin Cerucuk,Banjarmasin Barat,2015,7,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
27,Kuin Cerucuk,Banjarmasin Barat,2015,8,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
27,Kuin Cerucuk,Banjarmasin Barat,2015,9,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
27,Kuin Cerucuk,Banjarmasin Barat,2015,10,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
27,Kuin Cerucuk,Banjarmasin Barat,2015,11,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
27,Kuin Cerucuk,Banjarmasin Barat,2015,12,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
28,Basirih,Banjarmasin Barat,2015,1,2,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
28,Basirih,Banjarmasin Barat,2015,2,2,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
28,Basirih,Banjarmasin Barat,2015,3,3,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
28,Basirih,Banjarmasin Barat,2015,4,4,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
28,Basirih,Banjarmasin Barat,2015,5,3,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
28,Basirih,Banjarmasin Barat,2015,6,3,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
28,Basirih,Banjarmasin Barat,2015,7,2,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
28,Basirih,Banjarmasin Barat,2015,8,2,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
28,Basirih,Banjarmasin Barat,2015,9,2,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
28,Basirih,Banjarmasin Barat,2015,10,3,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
28,Basirih,Banjarmasin Barat,2015,11,3,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
28,Basirih,Banjarmasin Barat,2015,12,4,4.5,400.0,2900.0,2.0,6.0,5.0,5964.0,2.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
29,Belitung Selatan,Banjarmasin Barat,2015,1,3,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
29,Belitung Selatan,Banjarmasin Barat,2015,2,3,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
29,Belitung Selatan,Banjarmasin Barat,2015,3,4,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
29,Belitung Selatan,Banjarmasin Barat,2015,4,4,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
29,Belitung Selatan,Banjarmasin Barat,2015,5,4,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
29,Belitung Selatan,Banjarmasin Barat,2015,6,4,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
29,Belitung Selatan,Banjarmasin Barat,2015,7,3,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
29,Belitung Selatan,Banjarmasin Barat,2015,8,3,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
29,Belitung Selatan,Banjarmasin Barat,2015,9,3,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
29,Belitung Selatan,Banjarmasin Barat,2015,10,4,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
29,Belitung Selatan,Banjarmasin Barat,2015,11,4,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
29,Belitung Selatan,Banjarmasin Barat,2015,12,4,3.0,100.0,2900.0,1.0,3.0,8.0,21069.0,2.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
30,Belitung Utara,Banjarmasin Barat,2015,1,3,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
30,Belitung Utara,Banjarmasin Barat,2015,2,3,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
30,Belitung Utara,Banjarmasin Barat,2015,3,4,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
30,Belitung Utara,Banjarmasin Barat,2015,4,4,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
30,Belitung Utara,Banjarmasin Barat,2015,5,4,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
30,Belitung Utara,Banjarmasin Barat,2015,6,4,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
30,Belitung Utara,Banjarmasin Barat,2015,7,3,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
30,Belitung Utara,Banjarmasin Barat,2015,8,3,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
30,Belitung Utara,Banjarmasin Barat,2015,9,3,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
30,Belitung Utara,Banjarmasin Barat,2015,10,4,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
30,Belitung Utara,Banjarmasin Barat,2015,11,4,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
30,Belitung Utara,Banjarmasin Barat,2015,12,4,3.5,250.0,2900.0,5.0,4.0,6.0,10061.0,2.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
31,Teluk Tiram,Banjarmasin Barat,2015,1,3,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
31,Teluk Tiram,Banjarmasin Barat,2015,2,3,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
31,Teluk Tiram,Banjarmasin Barat,2015,3,4,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
31,Teluk Tiram,Banjarmasin Barat,2015,4,4,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
31,Teluk Tiram,Banjarmasin Barat,2015,5,4,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
31,Teluk Tiram,Banjarmasin Barat,2015,6,4,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
31,Teluk Tiram,Banjarmasin Barat,2015,7,3,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
31,Teluk Tiram,Banjarmasin Barat,2015,8,3,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,160.15999347767072,257.0,2.0,262.0,1953.170652166716,97.6585326083358,32.5528442027786
31,Teluk Tiram,Banjarmasin Barat,2015,9,3,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,221.52210479990836,252.0,2.0,257.0,2115.934873180609,113.9349547097251,48.8292663041679
31,Teluk Tiram,Banjarmasin Barat,2015,10,4,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,324.4704745911957,267.0,2.0,277.0,2685.6096467292346,170.90243206458766,113.9349547097251
31,Teluk Tiram,Banjarmasin Barat,2015,11,4,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,328.13266956400827,292.0,1.0,297.0,3824.9591938264857,292.9755978250074,284.8373867743128
31,Teluk Tiram,Banjarmasin Barat,2015,12,4,3.0,130.0,2900.0,1.0,3.0,7.0,20519.0,2.0,380.78689506200266,307.0,1.0,312.0,4313.251856868164,341.8048641291753,349.94307517987
32,Kuripan,Banjarmasin Timur,2015,1,3,5.5,600.0,2550.0,3.0,7.0,3.0,8178.0,3.0,204.35047948294266,257.0,1.0,267.0,3662.194972812593,284.8373867743128,333.66665307848064
32,Kuripan,Banjarmasin Timur,2015,2,3,5.5,600.0,2550.0,3.0,7.0,3.0,8178.0,3.0,242.76283564222143,252.0,1.0,262.0,3418.048641291753,260.4227536222288,260.4227536222288
32,Kuripan,Banjarmasin Timur,2015,3,4,5.5,600.0,2550.0,3.0,7.0,3.0,8178.0,3.0,353.03559537913395,262.0,1.0,272.0,3906.341304333432,309.2520199263967,309.2520199263967
32,Kuripan,Banjarmasin Timur,2015,4,4,5.5,600.0,2550.0,3.0,7.0,3.0,8178.0,3.0,325.528442027786,312.0,1.0,277.0,4150.4876358542715,333.66665307848064,203.45527626736626
32,Kuripan,Banjarmasin Timur,2015,5,4,5.5,600.0,2550.0,3.0,7.0,3.0,8178.0,3.0,221.60348691041534,287.0,2.0,292.0,3173.9023097709137,203.45527626736626,130.2113768111144
32,Kuripan,Banjarmasin Timur,2015,6,4,5.5,600.0,2550.0,3.0,7.0,3.0,8178.0,3.0,180.8310495464351,297.0,2.0,302.0,2522.8454257153417,146.4877989125037,89.52032155764115
32,Kuripan,Banjarmasin Timur,2015,7,3,5.5,600.0,2550.0,3.0,7.0,3.0,8178.0,3.0,90.25276055220368,272.0,2.0,277.0,2278.6990941945023,122.07316576041976,69.17479393090453
